StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,fam_biden,fam_trump,fam_zuck,fam_musk,fav_biden_1,fav_trump_1,fav_zuck_1,fav_musk_1,t1_biden_1,t1_trump_1,t1_zuck_1,t1_musk_1,t2_biden_1,t2_trump_1,t2_zuck_1,t2_musk_1,Q1,Q2,Q3,Q4,Q5,transaction_id
2024-07-29 17:28:11,2024-07-29 17:29:41,IP Address,35.131.151.157,100,89,True,2024-07-29 17:29:42,R_67IPAeyxjC3k3EW,,,,,38.8865,-77.0911,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,0,6,,,,,,,,,Male,41,Republican,Conservative,Healthcare/Medical,1tkUY9hQiwGfQOF4rcLrKo
2024-07-29 17:26:30,2024-07-29 17:29:45,IP Address,173.170.197.152,100,195,True,2024-07-29 17:29:46,R_6CPl4IFZ1wgGoJe,,,,,28.3836,-82.511,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,4,0,6,7,Male,67,Republican,Conservative,N/A,4kqrPKNkghLLckhRkmXMAZ
2024-07-29 17:26:33,2024-07-29 17:29:47,IP Address,73.99.10.93,100,193,True,2024-07-29 17:29:47,R_6RdSvKXCBs4iHma,,,,,38.4077,-82.4405,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,8,2,5,3,Female,30,Democrat,Liberal,None of the above,3IauJm2D5Oldk9hC7mgzQB
2024-07-29 17:28:34,2024-07-29 17:29:49,IP Address,24.190.177.15,100,74,True,2024-07-29 17:29:50,R_53clts74shhGOK5,,,,,41.3033,-73.7829,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,7,0,4,4,,,,,,,,,Male,65,Independent,Neither liberal nor conservative,N/A,2ngKw3L1WYS4bbi8wOvLCT
2024-07-29 17:27:14,2024-07-29 17:29:49,IP Address,170.203.36.207,100,155,True,2024-07-29 17:29:50,R_6llxGIhbSQPh24o,,,,,31.3443,-89.2189,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,7,6,5,Female,42,Republican,Conservative,Healthcare/Medical,1OcfsL7KvcR5pL4pZQ7amE
2024-07-29 17:29:28,2024-07-29 17:29:50,IP Address,174.247.80.12,100,21,True,2024-07-29 17:29:50,R_3S0NstBjBtXF0Bj,,,,,40.296,-75.9894,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,10cPgWKO2YkPRi1jf3NAeN
2024-07-29 17:29:37,2024-07-29 17:29:52,IP Address,24.131.39.111,100,14,True,2024-07-29 17:29:52,R_3NwIhQO2fVzfY4p,,,,,33.6934,-84.448,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,3nAFmjGfvmrAt6PnvbOVbh
2024-07-29 17:29:41,2024-07-29 17:29:52,IP Address,73.233.177.173,100,11,True,2024-07-29 17:29:52,R_3w7yh78tbzpjR4E,,,,,39.9843,-75.2266,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,3O5wDMUoEnBZLAJY72QRi6
2024-07-29 17:28:03,2024-07-29 17:29:52,IP Address,68.70.230.216,100,109,True,2024-07-29 17:29:52,R_63D9KCi4CmeapET,,,,,33.0099,-111.9395,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,6,7,,,,,,,,,Female,69,Republican,Conservative,N/A,4efmTtnrGQLSrWYveh87os
2024-07-29 17:27:23,2024-07-29 17:29:53,IP Address,24.15.30.97,100,149,True,2024-07-29 17:29:54,R_6jIlaeuy9571xZU,,,,,42.1614,-87.966,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,10,0,0,0,Male,55,Independent,Liberal,Manufacturing,2N86r2LZ6X09ypgTYJtyyv
2024-07-29 17:29:36,2024-07-29 17:29:54,IP Address,24.146.201.183,100,17,True,2024-07-29 17:29:54,R_3plrgyysEU4LkcU,,,,,40.7256,-74.1594,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,322IETTfcsnca4OpKFj4ey
2024-07-29 17:27:09,2024-07-29 17:29:57,IP Address,76.232.49.194,100,167,True,2024-07-29 17:29:57,R_63Jvn6gG3juVrfb,,,,,33.5619,-84.4319,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,8,0,5,Female,48,Independent,Neither liberal nor conservative,None of the above,72e4902TmdW8y4Wm4hzOZW
2024-07-29 17:26:24,2024-07-29 17:29:57,IP Address,74.96.144.175,100,212,True,2024-07-29 17:29:57,R_11cWnrAk3LZlcEm,,,,,38.9064,-77.1278,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,0,10,5,Male,49,Democrat,Conservative,"Technology ",0d6rIAkSrbYtLGk33nx9zz
2024-07-29 17:27:18,2024-07-29 17:29:57,IP Address,208.102.127.1,100,159,True,2024-07-29 17:29:58,R_63lL8hI44rUBFli,,,,,39.2041,-84.3968,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,6,7,4,5,Male,42,Republican,Neither liberal nor conservative,"Technology ",2NDbTLnsnNkUNdvoFaHuxy
2024-07-29 17:28:22,2024-07-29 17:29:58,IP Address,98.57.5.43,100,96,True,2024-07-29 17:29:58,R_5bNrKdUcL5c8Ph7,,,,,29.5209,-95.1922,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,2,8,5,7,,,,,,,,,Female,56,Independent,Conservative,Education,5DZBYJnOXRAz18SM1tq4fw
2024-07-29 17:26:31,2024-07-29 17:29:58,IP Address,47.45.33.77,100,206,True,2024-07-29 17:29:59,R_67D0joEDMiCV9Yv,,,,,39,-90.9513,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,2,8,6,8,,,,,,,,,Male,58,Republican,Conservative,"Technology ",0ChMkEsjuMCi084emoAaSH
2024-07-29 17:29:14,2024-07-29 17:30:00,IP Address,172.56.41.248,100,45,True,2024-07-29 17:30:01,R_1kvyXXCSBCBrUYy,,,,,29.5826,-98.4091,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,5,0,5,6,,,,,,,,,Female,23,Democrat,Liberal,Retail,3fIAyhlmlA9lYJUYU47OGF
2024-07-29 17:29:00,2024-07-29 17:30:01,IP Address,75.52.163.190,100,60,True,2024-07-29 17:30:02,R_2kTwxp3rq2V7Jf3,,,,,30.8319,-88.0944,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,8,10,,,,,,,,,Female,44,Republican,Conservative,N/A,6aRit35S3Uxr4TuKZakT8z
2024-07-29 17:29:16,2024-07-29 17:30:02,IP Address,24.218.205.239,100,45,True,2024-07-29 17:30:02,R_1WDd1goo4l5zLNm,,,,,42.205,-72.6276,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,4VN5lwjDBjKOAl4E0fvZ81
2024-07-29 17:29:52,2024-07-29 17:30:07,IP Address,24.158.194.81,100,14,True,2024-07-29 17:30:08,R_5LdR61s5I4tCzJt,,,,,36.5491,-82.5584,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,6SrufO19koWB50PC8e2s31
2024-07-29 17:27:35,2024-07-29 17:30:09,IP Address,76.107.106.123,100,153,True,2024-07-29 17:30:09,R_72PNpPniUfaMcJ3,,,,,29.5933,-90.7596,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,5,0,3,1,Female,55,Independent,Neither liberal nor conservative,N/A,5pMRBV1JWCShwrOEfA6DYk
2024-07-29 17:27:57,2024-07-29 17:30:09,IP Address,98.195.168.50,100,132,True,2024-07-29 17:30:10,R_5J8B60JOkmXQOXL,,,,,29.7926,-95.1236,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,6,9,3,5,Female,29,Independent,Neither liberal nor conservative,"Technology ",1RvCx0hbnkeHlKtWDnp6Ug
2024-07-29 17:27:04,2024-07-29 17:30:11,IP Address,172.59.109.74,100,187,True,2024-07-29 17:30:12,R_5rcWJl72pnn5BKq,,,,,29.8875,-90.0337,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,10,7,8,,,,,Female,41,Republican,Liberal,Retail,7KCwLJbqjbIjrOAZLuuTfw
2024-07-29 17:27:10,2024-07-29 17:30:13,IP Address,172.74.197.190,100,182,True,2024-07-29 17:30:14,R_5JdWisk56Vrs20B,,,,,35.5831,-78.7881,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,3,2,4,3,Female,23,Independent,Liberal,N/A,6087oioHVj4mG2eK5wpIom
2024-07-29 17:27:33,2024-07-29 17:30:16,IP Address,71.77.233.186,100,163,True,2024-07-29 17:30:17,R_5hnjxysZIGJkcZ3,,,,,34.3208,-78.7145,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,4,2,4,2,,,,,Female,18,Independent,Neither liberal nor conservative,N/A,2KmLG7NS6Nkd49XHPnZk4k
2024-07-29 17:29:57,2024-07-29 17:30:18,IP Address,75.73.231.12,100,20,True,2024-07-29 17:30:18,R_7hzcsZkdkaxcoOB,,,,,45.2815,-93.4195,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,2hyuEbXZFiyxNDVu1hLX40
2024-07-29 17:26:50,2024-07-29 17:30:20,IP Address,172.56.75.16,100,209,True,2024-07-29 17:30:21,R_7cdUgtprgztNJsX,,,,,28.5177,-81.4508,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,10,4,7,,,,,Female,59,Republican,Conservative,N/A,4WsQ6TGAkZWN5ZgFkf3Dh8
2024-07-29 17:28:11,2024-07-29 17:30:21,IP Address,67.167.243.93,100,129,True,2024-07-29 17:30:22,R_54Bmbs8DqAXPdJP,,,,,40.7122,-89.6283,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,7,1,4,,,,,Male,55,Independent,Neither liberal nor conservative,Retail,6RcOquKJEiGLsGdR2IxSs0
2024-07-29 17:30:11,2024-07-29 17:30:22,IP Address,174.161.198.239,100,10,True,2024-07-29 17:30:23,R_1zdsaWU7KqobgYA,,,,,35.16,-89.7768,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,2e9Wq0Sl0rlMVyRcfcmWWI
2024-07-29 17:29:08,2024-07-29 17:30:22,IP Address,75.165.65.73,100,74,True,2024-07-29 17:30:23,R_1On6czRQ6U5tt0R,,,,,40.0537,-77.5216,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,1,10,7,6,,,,,,,,,Female,57,Republican,Conservative,N/A,3H0q1TLtNccNVZESviBCa2
2024-07-29 17:29:25,2024-07-29 17:30:23,IP Address,96.255.227.27,100,57,True,2024-07-29 17:30:23,R_1S7jIzmCSKD1JMl,,,,,38.8851,-77.1803,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,7,0,7,3,,,,,,,,,Female,49,Democrat,Liberal,None of the above,5W26EfBbUkX8zLnfw5RnbJ
2024-07-29 17:29:36,2024-07-29 17:30:23,IP Address,69.207.212.100,100,46,True,2024-07-29 17:30:24,R_67wrGADhb60Xzi1,,,,,42.4617,-75.0534,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,1,5,,,,,,,,,Female,36,Republican,Conservative,None of the above,0RaryOER3cA1XgtR1jfahC
2024-07-29 17:27:50,2024-07-29 17:30:23,IP Address,172.59.194.25,100,153,True,2024-07-29 17:30:24,R_3I5sc5WNNhg9kg9,,,,,32.8666,-96.9927,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,10,10,0,Male,29,Republican,Conservative,"Technology ",277DIjcNpKbfAiKAqTma38
2024-07-29 17:28:09,2024-07-29 17:30:28,IP Address,104.181.16.248,100,138,True,2024-07-29 17:30:28,R_1cFQDxpxFWi5CDf,,,,,35.2144,-97.4536,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,4,0,9,,,,,Male,70,Republican,Conservative,"Technology ",2fRQUG1o7yBLwx0rx6Cz2i
2024-07-29 17:29:17,2024-07-29 17:30:29,IP Address,108.246.120.58,100,72,True,2024-07-29 17:30:30,R_6oSaxowcJYIVDGh,,,,,41.9704,-87.7036,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,3,10,2,9,,,,,,,,,Male,23,Independent,Neither liberal nor conservative,Retail,0JjtYdi7mw1NnQuMH1W3Ks
2024-07-29 17:28:00,2024-07-29 17:30:32,IP Address,164.153.58.216,100,151,True,2024-07-29 17:30:33,R_64Mh2yPNuuoYMfn,,,,,34.1852,-82.3778,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,8,4,10,Male,48,Independent,Neither liberal nor conservative,Manufacturing,195Rtog1OiX4jqoUHglWYO
